dt, x, y,
3.24E+07,4.02E+08,6.66E+08, 
3.24E+07,4.02E+08,6.66E+08, 
3.24E+07,4.02E+08,6.66E+08, 
3.24E+07,4.02E+08,6.66E+08, 
3.24E+07,4.02E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.24E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.03E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.66E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.25E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.04E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.26E+07,4.05E+08,6.65E+08, 
3.27E+07,4.05E+08,6.65E+08, 
3.27E+07,4.05E+08,6.65E+08, 
3.27E+07,4.05E+08,6.65E+08, 
3.27E+07,4.05E+08,6.65E+08, 
3.27E+07,4.05E+08,6.65E+08, 
3.27E+07,4.05E+08,6.65E+08, 
3.27E+07,4.05E+08,6.65E+08, 
3.27E+07,4.05E+08,6.65E+08, 
3.27E+07,4.05E+08,6.65E+08, 
3.27E+07,4.05E+08,6.65E+08, 
3.27E+07,4.05E+08,6.65E+08, 
3.27E+07,4.05E+08,6.65E+08, 
3.27E+07,4.05E+08,6.65E+08, 
3.27E+07,4.05E+08,6.65E+08, 
3.27E+07,4.05E+08,6.65E+08, 
3.27E+07,4.05E+08,6.65E+08, 
3.27E+07,4.06E+08,6.65E+08, 
3.27E+07,4.06E+08,6.65E+08, 
3.27E+07,4.06E+08,6.65E+08, 
3.27E+07,4.06E+08,6.65E+08, 
3.27E+07,4.06E+08,6.65E+08, 
3.27E+07,4.06E+08,6.65E+08, 
3.27E+07,4.06E+08,6.65E+08, 
3.27E+07,4.06E+08,6.65E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.27E+07,4.06E+08,6.64E+08, 
3.28E+07,4.06E+08,6.64E+08, 
3.28E+07,4.06E+08,6.64E+08, 
3.28E+07,4.06E+08,6.64E+08, 
3.28E+07,4.06E+08,6.64E+08, 
3.28E+07,4.06E+08,6.64E+08, 
3.28E+07,4.06E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.64E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.07E+08,6.63E+08, 
3.28E+07,4.08E+08,6.63E+08, 
3.28E+07,4.08E+08,6.63E+08, 
3.28E+07,4.08E+08,6.63E+08, 
3.28E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.08E+08,6.63E+08, 
3.29E+07,4.09E+08,6.63E+08, 
3.29E+07,4.09E+08,6.63E+08, 
3.29E+07,4.09E+08,6.63E+08, 
3.29E+07,4.09E+08,6.63E+08, 
3.29E+07,4.09E+08,6.63E+08, 
3.29E+07,4.09E+08,6.63E+08, 
3.29E+07,4.09E+08,6.63E+08, 
3.29E+07,4.09E+08,6.63E+08, 
3.29E+07,4.09E+08,6.63E+08, 
3.29E+07,4.09E+08,6.63E+08, 
3.29E+07,4.09E+08,6.63E+08, 
3.29E+07,4.09E+08,6.63E+08, 
3.29E+07,4.09E+08,6.63E+08, 
3.29E+07,4.09E+08,6.63E+08, 
3.30E+07,4.09E+08,6.63E+08, 
3.30E+07,4.09E+08,6.63E+08, 
3.30E+07,4.09E+08,6.63E+08, 
3.30E+07,4.09E+08,6.63E+08, 
3.30E+07,4.09E+08,6.63E+08, 
3.30E+07,4.09E+08,6.63E+08, 
3.30E+07,4.09E+08,6.63E+08, 
3.30E+07,4.09E+08,6.63E+08, 
3.30E+07,4.09E+08,6.63E+08, 
3.30E+07,4.09E+08,6.63E+08, 
3.30E+07,4.09E+08,6.63E+08, 
3.30E+07,4.09E+08,6.63E+08, 
3.30E+07,4.09E+08,6.63E+08, 
3.30E+07,4.09E+08,6.63E+08, 
3.30E+07,4.09E+08,6.63E+08, 
3.30E+07,4.09E+08,6.63E+08, 
3.30E+07,4.09E+08,6.63E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
3.30E+07,4.09E+08,6.62E+08, 
