dt, x, y
387000, 3.72448e+06, 1.433e+09, 
388000, 3.7341e+06, 1.433e+09, 
389000, 3.74373e+06, 1.433e+09, 
390000, 3.75335e+06, 1.433e+09, 
391000, 3.76297e+06, 1.433e+09, 
392000, 3.7726e+06, 1.433e+09, 
393000, 3.78222e+06, 1.433e+09, 
394000, 3.79184e+06, 1.43299e+09, 
395000, 3.80147e+06, 1.43299e+09, 
396000, 3.81109e+06, 1.43299e+09, 
397000, 3.82072e+06, 1.43299e+09, 
398000, 3.83034e+06, 1.43299e+09, 
399000, 3.83996e+06, 1.43299e+09, 
400000, 3.84959e+06, 1.43299e+09, 
401000, 3.85921e+06, 1.43299e+09, 
402000, 3.86884e+06, 1.43299e+09, 
403000, 3.87846e+06, 1.43299e+09, 
404000, 3.88808e+06, 1.43299e+09, 
405000, 3.89771e+06, 1.43299e+09, 
406000, 3.90733e+06, 1.43299e+09, 
407000, 3.91696e+06, 1.43299e+09, 
408000, 3.92658e+06, 1.43299e+09, 
409000, 3.9362e+06, 1.43299e+09, 
410000, 3.94583e+06, 1.43299e+09, 
411000, 3.95545e+06, 1.43299e+09, 
412000, 3.96508e+06, 1.43299e+09, 
413000, 3.9747e+06, 1.43299e+09, 
414000, 3.98432e+06, 1.43299e+09, 
415000, 3.99395e+06, 1.43299e+09, 
416000, 4.00357e+06, 1.43299e+09, 
417000, 4.0132e+06, 1.43299e+09, 
418000, 4.02282e+06, 1.43299e+09, 
419000, 4.03244e+06, 1.43299e+09, 
420000, 4.04207e+06, 1.43299e+09, 
421000, 4.05169e+06, 1.43299e+09, 
422000, 4.06132e+06, 1.43299e+09, 
423000, 4.07094e+06, 1.43299e+09, 
424000, 4.08056e+06, 1.43299e+09, 
425000, 4.09019e+06, 1.43299e+09, 
426000, 4.09981e+06, 1.43299e+09, 
427000, 4.10944e+06, 1.43299e+09, 
428000, 4.11906e+06, 1.43299e+09, 
429000, 4.12868e+06, 1.43299e+09, 
430000, 4.13831e+06, 1.43299e+09, 
431000, 4.14793e+06, 1.43299e+09, 
432000, 4.15755e+06, 1.43299e+09, 
433000, 4.16718e+06, 1.43299e+09, 
434000, 4.1768e+06, 1.43299e+09, 
435000, 4.18643e+06, 1.43299e+09, 
436000, 4.19605e+06, 1.43299e+09, 
437000, 4.20567e+06, 1.43299e+09, 
438000, 4.2153e+06, 1.43299e+09, 
439000, 4.22492e+06, 1.43299e+09, 
440000, 4.23455e+06, 1.43299e+09, 
441000, 4.24417e+06, 1.43299e+09, 
442000, 4.25379e+06, 1.43299e+09, 
443000, 4.26342e+06, 1.43299e+09, 
444000, 4.27304e+06, 1.43299e+09, 
445000, 4.28267e+06, 1.43299e+09, 
446000, 4.29229e+06, 1.43299e+09, 
447000, 4.30191e+06, 1.43299e+09, 
448000, 4.31154e+06, 1.43299e+09, 
449000, 4.32116e+06, 1.43299e+09, 
450000, 4.33079e+06, 1.43299e+09, 
451000, 4.34041e+06, 1.43299e+09, 
452000, 4.35003e+06, 1.43299e+09, 
453000, 4.35966e+06, 1.43299e+09, 
454000, 4.36928e+06, 1.43299e+09, 
455000, 4.37891e+06, 1.43299e+09, 
456000, 4.38853e+06, 1.43299e+09, 
457000, 4.39815e+06, 1.43299e+09, 
458000, 4.40778e+06, 1.43299e+09, 
459000, 4.4174e+06, 1.43299e+09, 
460000, 4.42703e+06, 1.43299e+09, 
461000, 4.43665e+06, 1.43299e+09, 
462000, 4.44627e+06, 1.43299e+09, 
463000, 4.4559e+06, 1.43299e+09, 
464000, 4.46552e+06, 1.43299e+09, 
465000, 4.47514e+06, 1.43299e+09, 
466000, 4.48477e+06, 1.43299e+09, 
467000, 4.49439e+06, 1.43299e+09, 
468000, 4.50402e+06, 1.43299e+09, 
469000, 4.51364e+06, 1.43299e+09, 
470000, 4.52326e+06, 1.43299e+09, 
471000, 4.53289e+06, 1.43299e+09, 
472000, 4.54251e+06, 1.43299e+09, 
473000, 4.55214e+06, 1.43299e+09, 
474000, 4.56176e+06, 1.43299e+09, 
475000, 4.57138e+06, 1.43299e+09, 
476000, 4.58101e+06, 1.43299e+09, 
477000, 4.59063e+06, 1.43299e+09, 
478000, 4.60026e+06, 1.43299e+09, 
479000, 4.60988e+06, 1.43299e+09, 
480000, 4.6195e+06, 1.43299e+09, 
481000, 4.62913e+06, 1.43299e+09, 
482000, 4.63875e+06, 1.43299e+09, 
483000, 4.64838e+06, 1.43299e+09, 
484000, 4.658e+06, 1.43299e+09, 
485000, 4.66762e+06, 1.43299e+09, 
486000, 4.67725e+06, 1.43299e+09, 
487000, 4.68687e+06, 1.43299e+09, 
488000, 4.6965e+06, 1.43299e+09, 
489000, 4.70612e+06, 1.43299e+09, 
490000, 4.71574e+06, 1.43299e+09, 
491000, 4.72537e+06, 1.43299e+09, 
492000, 4.73499e+06, 1.43299e+09, 
493000, 4.74462e+06, 1.43299e+09, 
494000, 4.75424e+06, 1.43299e+09, 
495000, 4.76386e+06, 1.43299e+09, 
496000, 4.77349e+06, 1.43299e+09, 
497000, 4.78311e+06, 1.43299e+09, 
498000, 4.79273e+06, 1.43299e+09, 
499000, 4.80236e+06, 1.43299e+09, 
500000, 4.81198e+06, 1.43299e+09, 
501000, 4.82161e+06, 1.43299e+09, 
502000, 4.83123e+06, 1.43299e+09, 
503000, 4.84085e+06, 1.43299e+09, 
504000, 4.85048e+06, 1.43299e+09, 
505000, 4.8601e+06, 1.43299e+09, 
506000, 4.86973e+06, 1.43299e+09, 
507000, 4.87935e+06, 1.43299e+09, 
508000, 4.88897e+06, 1.43299e+09, 
509000, 4.8986e+06, 1.43299e+09, 
510000, 4.90822e+06, 1.43299e+09, 
511000, 4.91785e+06, 1.43299e+09, 
512000, 4.92747e+06, 1.43299e+09, 
513000, 4.93709e+06, 1.43299e+09, 
514000, 4.94672e+06, 1.43299e+09, 
515000, 4.95634e+06, 1.43299e+09, 
516000, 4.96597e+06, 1.43299e+09, 
517000, 4.97559e+06, 1.43299e+09, 
518000, 4.98521e+06, 1.43299e+09, 
519000, 4.99484e+06, 1.43299e+09, 
520000, 5.00446e+06, 1.43299e+09, 
521000, 5.01409e+06, 1.43299e+09, 
522000, 5.02371e+06, 1.43299e+09, 
523000, 5.03333e+06, 1.43299e+09, 
524000, 5.04296e+06, 1.43299e+09, 
525000, 5.05258e+06, 1.43299e+09, 
526000, 5.0622e+06, 1.43299e+09, 
527000, 5.07183e+06, 1.43299e+09, 
528000, 5.08145e+06, 1.43299e+09, 
529000, 5.09108e+06, 1.43299e+09, 
530000, 5.1007e+06, 1.43299e+09, 
531000, 5.11032e+06, 1.43299e+09, 
532000, 5.11995e+06, 1.43299e+09, 
